state,obs,raw_obs,action,episode,agent_idx
"Players: ((6, 1) facing (0, -1) holding None, (1, 1) facing (-1, 0) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	3, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	2], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 51",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0.  2. -1.  6. -1. -1.  3.  0.  0.  0.  0.
  3.  4.  0.  0.  1.  0.  1.  1.  0.  2.  1. 37.  1. -1.  1.  0.  1.  1.
  0.  1.  2. 38.  5. -1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
 -3. -1.  1. -1.  3.  3.  0.  0.  0.  0. -2.  4.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 38.  0. -1.  1.  0.  1.  1.  0.  2.  1. 37. -4. -1.  1.  0.
  0.  0.  5.  0.  1.  1.]",2,0,0
"Players: ((7, 1) facing (1, 0) holding None, (1, 1) facing (-1, 0) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	4, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	3], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 52",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -4. -1.  0. -1.  2.  3.  0.  0.  0.  0.
 -3.  4.  0.  0.  1.  0.  1.  1.  0.  1.  2. 37. -1. -1.  1.  0.  1.  1.
  0.  2.  1. 36. -5. -1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  2. -1.  6. -1. -1.  3.  0.  0.  0.  0.  3.  4.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 36.  1. -1.  1.  0.  1.  1.  0.  1.  2. 37.  5. -1.  1.  0.
  0.  1. -6.  0.  7.  1.]",1,0,1
"Players: ((7, 1) facing (1, 0) holding None, (1, 2) facing (0, 1) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	5, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	4], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 53",[0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0.  2. -2.  6. -2. -1.  2.  0.  0.  0.  0.
  3.  3.  0.  0.  1.  0.  1.  1.  0.  2.  1. 35.  1. -2.  1.  0.  1.  1.
  0.  1.  2. 36.  5. -2.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -4. -1.  0. -1.  2.  3.  0.  0.  0.  0. -3.  4.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 36. -1. -1.  1.  0.  1.  1.  0.  2.  1. 35. -5. -1.  1.  0.
  0.  0.  6. -1.  1.  2.]",2,0,0
"Players: ((8, 1) facing (1, 0) holding None, (1, 2) facing (0, 1) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	6, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	5], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 54",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -5. -1. -1. -1.  1.  3.  0.  0.  0.  0.
 -4.  4.  0.  0.  1.  0.  1.  1.  0.  1.  2. 35. -2. -1.  1.  0.  1.  1.
  0.  2.  1. 34. -6. -1.  1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  2. -2.  6. -2. -1.  2.  0.  0.  0.  0.  3.  3.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 34.  1. -2.  1.  0.  1.  1.  0.  1.  2. 35.  5. -2.  0.  0.
  0.  1. -7.  1.  8.  1.]",1,0,1
"Players: ((8, 1) facing (1, 0) holding None, (1, 3) facing (0, 1) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	7, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 55",[0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0.  2. -3.  6. -3. -1.  1.  0.  0.  0.  0.
  3.  2.  0.  0.  1.  0.  1.  1.  0.  2.  1. 33.  1. -3.  1.  0.  1.  1.
  0.  1.  2. 34.  5. -3.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -5. -1. -1. -1.  1.  3.  0.  0.  0.  0. -4.  4.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 34. -2. -1.  1.  0.  1.  1.  0.  2.  1. 33. -6. -1.  1.  0.
  1.  0.  7. -2.  1.  3.]",1,0,0
"Players: ((8, 2) facing (0, 1) holding None, (1, 3) facing (0, 1) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	8, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	7], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 56",[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0. -5. -2. -1. -2.  1.  2.  0.  0.  0.  0.
 -4.  3.  0.  0.  1.  0.  1.  1.  0.  1.  2. 33. -2. -2.  1.  0.  1.  1.
  0.  2.  1. 32. -6. -2.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  2. -3.  6. -3. -1.  1.  0.  0.  0.  0.  3.  2.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 32.  1. -3.  1.  0.  1.  1.  0.  1.  2. 33.  5. -3.  0.  0.
  1.  1. -7.  1.  8.  2.]",1,0,1
"Players: ((8, 2) facing (0, 1) holding None, (1, 4) facing (0, 1) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	9, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	8], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 57",[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0.  2. -4.  6. -4. -1.  0.  0.  0.  0.  0.
  3.  1.  0.  0.  1.  0.  1.  1.  0.  2.  1. 31.  1. -4.  1.  0.  1.  1.
  0.  1.  2. 32.  5. -4.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
 -5. -2. -1. -2.  1.  2.  0.  0.  0.  0. -4.  3.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 32. -2. -2.  1.  0.  1.  1.  0.  2.  1. 31. -6. -2.  0.  0.
  1.  0.  7. -2.  1.  4.]",1,0,0
"Players: ((8, 3) facing (0, 1) holding None, (1, 4) facing (0, 1) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	10, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	9], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 58",[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0. -5. -3. -1. -3.  1.  1.  0.  0.  0.  0.
 -4.  2.  0.  0.  1.  0.  1.  1.  0.  1.  2. 31. -2. -3.  1.  0.  1.  1.
  0.  2.  1. 30. -6. -3.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  2. -4.  6. -4. -1.  0.  0.  0.  0.  0.  3.  1.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 30.  1. -4.  1.  0.  1.  1.  0.  1.  2. 31.  5. -4.  0.  0.
  0.  1. -7.  1.  8.  3.]",3,0,1
"Players: ((8, 3) facing (0, 1) holding None, (1, 4) facing (-1, 0) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	11, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	10], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 59",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0.  2. -4.  6. -4. -1.  0.  0.  0.  0.  0.
  3.  1.  0.  0.  1.  0.  1.  1.  0.  2.  1. 29.  1. -4.  1.  0.  1.  1.
  0.  1.  2. 30.  5. -4.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
 -5. -3. -1. -3.  1.  1.  0.  0.  0.  0. -4.  2.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 30. -2. -3.  1.  0.  1.  1.  0.  2.  1. 29. -6. -3.  0.  0.
  1.  1.  7. -1.  1.  4.]",1,0,0
"Players: ((8, 4) facing (0, 1) holding None, (1, 4) facing (-1, 0) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	12, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	11], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 60",[0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0. -5. -4. -1. -4.  1.  0.  0.  0.  0.  0.
 -4.  1.  0.  0.  1.  0.  1.  1.  0.  1.  2. 29. -2. -4.  1.  0.  1.  1.
  0.  2.  1. 28. -6. -4.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  2. -4.  6. -4. -1.  0.  0.  0.  0.  0.  3.  1.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 28.  1. -4.  1.  0.  1.  1.  0.  1.  2. 29.  5. -4.  0.  0.
  0.  1. -7.  0.  8.  4.]",4,0,1
"Players: ((8, 4) facing (0, 1) holding None, (1, 4) facing (-1, 0) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	13, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	12], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 61",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0.  2. -4.  6. -4. -1.  0.  0.  0.  0.  0.
  3.  1.  0.  0.  1.  0.  1.  1.  0.  2.  1. 27.  1. -4.  1.  0.  1.  1.
  0.  1.  2. 28.  5. -4.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
 -5. -4. -1. -4.  1.  0.  0.  0.  0.  0. -4.  1.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 28. -2. -4.  1.  0.  1.  1.  0.  2.  1. 27. -6. -4.  0.  0.
  1.  0.  7.  0.  1.  4.]",5,0,0
"Players: ((8, 4) facing (0, 1) holding None, (1, 4) facing (-1, 0) holding None), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	14, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	13], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 62",[0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  1.  0.  0.  0.  0.  0.  0. -5. -4. -1. -4.  1.  0.  0.  0.  0.  0.
 -4.  1.  0.  0.  1.  0.  1.  1.  0.  1.  2. 27. -2. -4.  1.  0.  1.  1.
  0.  2.  1. 26. -6. -4.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  2. -4.  6. -4. -1.  0.  0.  0.  0.  0.  3.  1.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 26.  1. -4.  1.  0.  1.  1.  0.  1.  2. 27.  5. -4.  0.  0.
  0.  1. -7.  0.  8.  4.]",5,0,1
"Players: ((8, 4) facing (0, 1) holding None, (1, 4) facing (-1, 0) holding dish@(1, 4)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	15, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	14], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 63",[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  0.  0.  1.  0.  2. -4.  6. -4.  0.  0.  0.  0.  0.  0.
  3.  1.  0.  0.  1.  0.  1.  1.  0.  2.  1. 25.  1. -4.  1.  0.  1.  1.
  0.  1.  2. 26.  5. -4.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
 -5. -4. -1. -4.  1.  0.  0.  0.  0.  0. -4.  1.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 26. -2. -4.  1.  0.  1.  1.  0.  2.  1. 25. -6. -4.  0.  0.
  1.  0.  7.  0.  1.  4.]",2,0,0
"Players: ((8, 4) facing (1, 0) holding None, (1, 4) facing (-1, 0) holding dish@(1, 4)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	16, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	15], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 64",[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -5. -4. -1. -4.  1.  0.  0.  0.  0.  0.
 -4.  1.  0.  0.  1.  0.  1.  1.  0.  1.  2. 25. -2. -4.  1.  0.  1.  1.
  0.  2.  1. 24. -6. -4.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  2. -4.  6. -4.  0.  0.  0.  0.  0.  0.  3.  1.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 24.  1. -4.  1.  0.  1.  1.  0.  1.  2. 25.  5. -4.  0.  0.
  0.  1. -7.  0.  8.  4.]",0,0,1
"Players: ((8, 4) facing (1, 0) holding None, (1, 3) facing (0, -1) holding dish@(1, 3)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	17, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	16], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 65",[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  0.  0.  1.  0.  2. -3.  6. -3.  0.  0.  0.  0.  0.  0.
  3.  2.  0.  0.  1.  0.  1.  1.  0.  2.  1. 23.  1. -3.  1.  0.  1.  1.
  0.  1.  2. 24.  5. -3.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -5. -4. -1. -4.  1.  0.  0.  0.  0.  0. -4.  1.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 24. -2. -4.  1.  0.  1.  1.  0.  2.  1. 23. -6. -4.  0.  0.
  1.  0.  7.  1.  1.  3.]",5,0,0
"Players: ((8, 4) facing (1, 0) holding dish@(8, 4), (1, 3) facing (0, -1) holding dish@(1, 3)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	18, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	17], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 66",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  0.  0.  1.  0. -5. -4. -1. -4.  0.  0.  0.  0.  0.  0.
 -4.  1.  0.  0.  1.  0.  1.  1.  0.  1.  2. 23. -2. -4.  1.  0.  1.  1.
  0.  2.  1. 22. -6. -4.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  2. -3.  6. -3.  0.  0.  0.  0.  0.  0.  3.  2.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 22.  1. -3.  1.  0.  1.  1.  0.  1.  2. 23.  5. -3.  0.  0.
  1.  1. -7. -1.  8.  4.]",0,0,1
"Players: ((8, 4) facing (1, 0) holding dish@(8, 4), (1, 2) facing (0, -1) holding dish@(1, 2)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	19, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	18], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 67",[0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  0.  0.  1.  0.  2. -2.  6. -2.  0.  0.  0.  0.  0.  0.
  3.  3.  0.  0.  1.  0.  1.  1.  0.  2.  1. 21.  1. -2.  1.  0.  1.  1.
  0.  1.  2. 22.  5. -2.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.
 -5. -4. -1. -4.  0.  0.  0.  0.  0.  0. -4.  1.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 22. -2. -4.  1.  0.  1.  1.  0.  2.  1. 21. -6. -4.  0.  0.
  1.  0.  7.  2.  1.  2.]",0,0,0
"Players: ((8, 3) facing (0, -1) holding dish@(8, 3), (1, 2) facing (0, -1) holding dish@(1, 2)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	20, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	19], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 68",[1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  0.  0.  1.  0. -5. -3. -1. -3.  0.  0.  0.  0.  0.  0.
 -4.  2.  0.  0.  1.  0.  1.  1.  0.  1.  2. 21. -2. -3.  1.  0.  1.  1.
  0.  2.  1. 20. -6. -3.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  0.
  2. -2.  6. -2.  0.  0.  0.  0.  0.  0.  3.  3.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 20.  1. -2.  1.  0.  1.  1.  0.  1.  2. 21.  5. -2.  0.  0.
  0.  1. -7. -1.  8.  3.]",0,0,1
"Players: ((8, 3) facing (0, -1) holding dish@(8, 3), (1, 1) facing (0, -1) holding dish@(1, 1)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	21, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 69",[1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  0.  0.  1.  0.  2. -1.  6. -1.  0.  0.  0.  0.  0.  0.
  3.  4.  0.  0.  1.  0.  1.  1.  0.  2.  1. 19.  1. -1.  1.  0.  1.  1.
  0.  1.  2. 20.  5. -1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  1.  0.
 -5. -3. -1. -3.  0.  0.  0.  0.  0.  0. -4.  2.  0.  0.  1.  0.  1.  1.
  0.  1.  2. 20. -2. -3.  1.  0.  1.  1.  0.  2.  1. 19. -6. -3.  0.  0.
  1.  1.  7.  2.  1.  1.]",0,0,0
"Players: ((8, 2) facing (0, -1) holding dish@(8, 2), (1, 1) facing (0, -1) holding dish@(1, 1)), Objects: [soup@(2, 0)
Ingredients:	[tomato@(2, 0), onion@(2, 0), onion@(2, 0)]
Cooking Tick:	22, soup@(6, 0)
Ingredients:	[onion@(6, 0), tomato@(6, 0), tomato@(6, 0)]
Cooking Tick:	21], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 70",[1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  0.  0.  1.  0. -5. -2. -1. -2.  0.  0.  0.  0.  0.  0.
 -4.  3.  0.  0.  1.  0.  1.  1.  0.  1.  2. 19. -2. -2.  1.  0.  1.  1.
  0.  2.  1. 18. -6. -2.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  2. -1.  6. -1.  0.  0.  0.  0.  0.  0.  3.  4.  0.  0.  1.  0.  1.  1.
  0.  2.  1. 18.  1. -1.  1.  0.  1.  1.  0.  1.  2. 19.  5. -1.  1.  0.
  0.  1. -7. -1.  8.  2.]",2,0,1
