state,obs,raw_obs,action,episode,agent_idx
"Players: ((3, 1) facing (0, -1) holding onion@(3, 1), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 29",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  2.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 30",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  0.
  0.  3.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",2,0,1
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 31",[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  0.  0.  3.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 32",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  1.
  0.  3.  0. 19.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,1
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	2, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 33",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  1.  0.  3.  0. 18.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",3,0,0
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	3, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 34",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  1.
  0.  3.  0. 17.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",3,0,1
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	4, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 35",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  1.  0.  3.  0. 16.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (-1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	5], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 36",[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  1.
  0.  3.  0. 15.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,1
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 37",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  1.  0.  3.  0. 14.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",2,0,0
"Players: ((3, 1) facing (1, 0) holding onion@(3, 1), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	7], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 38",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  3.  0. 13.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",2,0,1
"Players: ((3, 1) facing (1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	8], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 39",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.
  0.  3.  0. 12.  0. -1.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (1, 0) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	9, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 40",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  1.  0.  1.  1.  0.  3.  0. 11.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,1
"Players: ((3, 1) facing (1, 0) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	10, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 41",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  1.  1.
  0.  3.  0. 10.  0. -1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",3,0,0
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	11, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 42",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  1.
  0.  3.  0.  9.  0. -1.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",3,0,1
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	12, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 43",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  1.  0.  3.  0.  8.  0. -1.  1.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (-1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	13, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 44",[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  1.
  0.  3.  0.  7.  0. -1.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,1
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	14, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 45",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  1.  0.  3.  0.  6.  0. -1.  1.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",2,0,0
"Players: ((3, 1) facing (1, 0) holding onion@(3, 1), (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	15, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 46",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  1.  0.  1.  1.  0.  3.  0.  5.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",2,0,1
"Players: ((3, 1) facing (1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	16, soup@(4, 1)
Ingredients:	[onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 47",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  1.  1.
  0.  3.  0.  4.  0. -1.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (1, 0) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	17, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 48",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  0.
  0.  2.  0.  0.  1.  0.  1.  0.  1.  1.  0.  3.  0.  3.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,1
"Players: ((3, 1) facing (1, 0) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	18, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 49",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  2.  0.  0.  1.  0.  1.  0.  1.  1.
  0.  3.  0.  2.  0. -1.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",3,0,0
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	19, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 50",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  1.
  0.  3.  0.  1.  0. -1.  1.  0.  0.  0.  0.  2.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",4,0,1
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	20, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 51",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  0.  1.  3.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  2.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,0
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	21, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 52",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  0.
  1.  3.  0.  0.  0. -1.  1.  0.  0.  0.  0.  2.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",4,0,1
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	22, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 53",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  0.  1.  3.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  2.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",2,0,0
"Players: ((3, 1) facing (1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding None), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0), onion@(3, 0), onion@(3, 0)]
Cooking Tick:	23, soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 54",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],"[ 0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  0.
  0.  2.  0.  0.  1.  0.  1.  0.  1.  0.  1.  3.  0.  0.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",4,0,1
