state,obs,raw_obs,action,episode,agent_idx
"Players: ((3, 1) facing (0, -1) holding dish@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1), onion@(4, 1)]
Cooking Tick:	40, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 104","[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  1.  0.  1.  3.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",2,0,0
"Players: ((3, 1) facing (1, 0) holding dish@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1), onion@(4, 1)]
Cooking Tick:	40, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 105","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 0. 0. 1. 0.
 0. 0. 1. 0.]","[ 0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  1.  0.  1.  3.  0.  0.  1.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",4,0,1
"Players: ((3, 1) facing (1, 0) holding dish@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(4, 1)
Ingredients:	[onion@(4, 1), onion@(4, 1), onion@(4, 1)]
Cooking Tick:	40, onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 106","[0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  1.  0.
  1.  3.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,0
"Players: ((3, 1) facing (1, 0) holding {øøø✓, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 107","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 0. 0. 1. 0.
 0. 1. 0. 0.]","[ 0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.
  0.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",4,0,1
"Players: ((3, 1) facing (1, 0) holding {øøø✓, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 108","[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.
  1.  1.  2.  0.  1.  1.]",1,0,0
"Players: ((3, 2) facing (0, 1) holding {øøø✓, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 109","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 2. 0. 1. 0. 0.
 0. 1. 0. 0.]","[ 0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.
  0.  2.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -2.  1.  1.  0.  0.
  0.  0.  0.  0.  1. -1.  0.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2. -1.  3.  2.]",4,0,1
"Players: ((3, 2) facing (0, 1) holding {øøø✓, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 110","[0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 2. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  2.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -2.  1.  1.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.
  1.  1.  2.  1.  1.  1.]",1,0,0
"Players: ((3, 3) facing (0, 1) holding {øøø✓, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 111","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 3. 0. 1. 0. 0.
 0. 1. 0. 0.]","[ 0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.
  0.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -3.  1.  1.  0.  0.
  0.  0.  0.  0.  1. -2.  0.  1.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2. -2.  3.  3.]",4,0,1
"Players: ((3, 3) facing (0, 1) holding {øøø✓, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 112","[0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 3. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -3.  1.  1.  0.  0.  0.  0.  0.  0.  1. -2.  0.  1.
  1.  1.  2.  2.  1.  1.]",5,0,0
"Players: ((3, 3) facing (0, 1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 113","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 3. 0. 1. 0. 0.
 0. 0. 0. 0.]","[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -3.  1.  1.  0.  0.
  0.  0.  0.  0.  1. -2.  0.  1.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2. -2.  3.  3.]",4,0,1
"Players: ((3, 3) facing (0, 1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 114","[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 3. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -3.  1.  1.  0.  0.  0.  0.  0.  0.  1. -2.  0.  1.
  1.  1.  2.  2.  1.  1.]",0,0,0
"Players: ((3, 2) facing (0, -1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 115","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 2. 1. 0. 0. 0.
 0. 0. 0. 0.]","[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  2.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -2.  1.  1.  0.  0.
  0.  0.  0.  0.  1. -1.  0.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2. -1.  3.  2.]",4,0,1
"Players: ((3, 2) facing (0, -1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 116","[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 2. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -2.  1.  1.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.
  1.  1.  2.  1.  1.  1.]",0,0,0
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 117","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 1. 0. 0. 0.
 0. 0. 0. 0.]","[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",4,0,1
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 118","[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",3,0,0
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 119","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 0. 0. 0. 1.
 0. 0. 0. 0.]","[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",4,0,1
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 120","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,0
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 121","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 0. 0. 0. 1.
 1. 0. 0. 0.]","[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,1
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding None), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 122","[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 0. 0. 0. 0.]","[ 0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",0,0,0
"Players: ((3, 1) facing (0, -1) holding onion@(3, 1), (1, 1) facing (1, 0) holding None), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 123","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 1. 0. 0. 0.
 1. 0. 0. 0.]","[ 1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",3,0,1
"Players: ((3, 1) facing (0, -1) holding onion@(3, 1), (1, 1) facing (-1, 0) holding None), Objects: [onion@(2, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 124","[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 0. 1.
 0. 0. 0. 0.]","[ 0.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,0
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (-1, 0) holding None), Objects: [onion@(2, 1), soup@(3, 0)
Ingredients:	[onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 125","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 1. 0. 0. 0.
 0. 0. 0. 0.]","[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 -1.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,1
"Players: ((3, 1) facing (0, -1) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1), soup@(3, 0)
Ingredients:	[onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 126","[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 0. 1.
 1. 0. 0. 0.]","[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",3,0,0
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1), soup@(3, 0)
Ingredients:	[onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 127","[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 0. 0. 0. 1.
 0. 0. 0. 0.]","[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",2,0,1
"Players: ((3, 1) facing (-1, 0) holding None, (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [onion@(2, 1), soup@(3, 0)
Ingredients:	[onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 128","[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 3. 1. 1. 1. 0. 0. 1. 0.
 1. 0. 0. 0.]","[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  1.  2.  0.  1.  1.]",5,0,0
"Players: ((3, 1) facing (-1, 0) holding onion@(3, 1), (1, 1) facing (1, 0) holding onion@(1, 1)), Objects: [soup@(3, 0)
Ingredients:	[onion@(3, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 129","[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 3. 1. 0. 0. 0. 1.
 1. 0. 0. 0.]","[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  1. -2.  0.  3.  1.]",5,0,1
